A,B,C,D,E,F,G,H,I,J,K
3.64435179955801,3.42447348860152,2.7898947719778,2.72119871258606,2.12168661905692,3.32310084862369,3.39811630115663,3.30073955988936,2.90216256751699,2.99131044677942,3.29337538015018
3.71332800026875,3.37844634817248,3.89129252110171,3.97253936083908,3.43376371311858,3.79697493965189,3.65174346189884,3.3869914690769,2.10873380785943,2.60985875424414,2.62511458277473
3.40925036122292,3.07416748407903,3.13321292204915,2.77967908452215,3.12572092055689,4.21326252144391,4.11271806166006,3.69537684195399,2.58948117108076,2.80342828478001,2.17179268509314
3.97212931366558,3.68749425815318,4.19176393320799,4.33957509194795,3.59810292359268,3.50799832424257,3.41374811934798,3.31609295626747,3.5394600335557,3.64509661479077,3.31302017832155
2.98774468605601,3.41713312755005,3.85157127426922,4.42172936144565,3.58215736275317,3.58612159248562,3.56190809664431,3.50393314591125,3.475898265441,3.554875862534,3.80033569025547
3.33614328928998,3.16373208823832,3.74694712981292,3.05427240484875,2.68760011047776,3.78874941991966,3.69514876599445,3.23802187383092,3.00347251080714,3.12583643865009,3.23871993105673
4.21409015017656,4.05811112462269,4.21143345984563,4.1996206341927,3.6055269407428,2.44132127225883,3.34368285889658,3.14395357111898,1.9101161012037,3.46148244137596,2.50825052612633
3.36076575429717,3.28556386502255,3.52405942263343,3.67587418497044,2.98080341250151,2.96066925889456,3.21050471437127,3.48819612008624,3.31659067973947,3.62151989351185,3.75264370259287
3.55799197979406,3.32695652994637,3.39825299500638,3.77624472293684,2.96060007267335,3.16715793369751,3.45653435883831,3.49191942609633,2.97074873551431,3.09028345488632,1.70359575598721
3.37090538188604,3.08965102030897,3.66495491282113,3.05789154088465,2.660751776573,3.82840235110218,3.73773935882913,3.59763724086978,3.03062470661406,3.32109526059621,3.47280304165557
3.35038372254181,3.14428621185936,3.91412677578059,3.5623649234094,3.16435028324422,3.79288165336963,3.79240285911487,3.60951401911569,2.89050900957862,3.0943805976712,3.26213436676048
3.15513864694961,3.6093709851921,3.5913775524859,3.84319150933865,3.23103292992065,3.38200165539829,3.21050471437127,3.23802187383092,3.1455790672873,3.13335686905487,3.40671711120839
4.03799889314629,3.63996774933461,3.73431221824819,2.89335881955035,2.10927881936523,2.98033874060979,3.24256427229898,3.34377417256916,3.22602089706768,3.33654374510199,3.21530918846029
3.29438856076569,3.45717775803147,3.80513360632257,4.09417545978361,3.57431918669232,3.21012697098221,2.98040619990338,3.47242164063173,3.73025187276677,3.75411356677155,4.0130558378707
3.4950080984476,3.43407154469314,3.45363131076207,2.85485196032741,2.7347951228364,3.76132922472171,3.79240285911487,3.90238799074212,3.03062470661406,3.25876123395935,3.3671266718262
3.3999768199719,3.35059742983521,3.72294685503685,3.23816717513302,2.75422975983211,3.58213111029458,3.3819007623017,3.42936393748087,2.44535010410224,3.62932359708849,2.1443570883246
4.05767903249166,3.98386509760527,3.29741667749197,3.8188889759034,2.96060007267335,4.00373501168089,3.89883824605067,3.13681433045919,3.39435030823216,3.42970169844871,3.17618230861139
3.78070842961348,3.63251826247459,3.3877028161275,3.01233430981127,2.94861880492744,3.42243029975066,3.69111415021765,3.83192797676202,3.08614194937483,3.17254108966273,3.28548914589586
3.34332187091364,3.27542423924486,3.51618680096879,2.91140326565433,2.68370509972573,2.56993794927767,3.17207892262681,3.46852659764069,2.88271673584059,2.99131044677942,3.29337538015018
3.2333120781892,3.213013244124,3.88680364943416,3.41386155655711,3.04370257466128,4.03119391905894,4.03353681674954,3.85936622399112,3.18420843344141,3.24600779586871,3.29337538015018
3.84242268936094,3.65592025665462,3.69227803763013,3.16863475443893,3.18067223255816,3.51895407926774,3.37476151666192,3.21459358664798,3.00347251080714,3.22689870853589,3.48875554710363
4.13605783270045,4.08543425144101,3.94970292906714,3.40987351795898,3.16063834551126,3.37987796250336,3.27695083287686,3.30483284435194,3.00696083184185,3.34003207147862,3.3633419479144
3.5894004395679,3.18445780655647,3.59359901218966,3.9453871154519,3.16435028324422,2.99193464577563,3.28143583908894,3.50393314591125,3.01385452664702,3.22689870853589,3.39095469932867
3.46378787822204,3.30195427273445,3.68335997385271,2.53139707962204,2.71911137515056,3.37127779379222,3.38659588190983,3.51562346106847,3.09757139617974,3.24312210950256,3.43015293528897
3.48741091827937,3.42447348860152,2.30135375393279,2.85196628342602,2.80188347046942,3.61307317232356,3.62087357242606,3.19510604659416,2.96312935638987,3.17593402951824,3.25365415445461
3.66689509434768,3.10913855087291,3.44435776897906,3.00015705492755,2.58637673504953,3.93771521320802,3.91642342031347,3.82803729485839,4.13276687174399,4.37130575995398,4.5
3.15127822994925,3.15207850399247,3.62972253994679,4.30528376581655,3.47722939621138,3.5978776481059,3.55799197979406,3.27358732832652,3.36641651171265,3.48450244853684,3.41859308738643
3.62802983723493,3.50405889866778,3.6797408325397,2.96813073995363,2.5084537522161,3.96842420808366,4.06647287432079,3.9530370880063,3.19560788367623,3.35595039866389,3.38285363745381
3.47180584837783,3.28221022482955,3.6686988536077,2.96813073995363,3.11756492525535,3.51895407926774,3.58543022419413,3.64851287229259,3.17250168420749,3.26568792340973,3.31302017832155
3.38081366703597,3.14057030443154,3.4803199074538,2.84906130434771,2.57432224004184,4.20058148978264,4.09251467582376,3.0158564951688702,3.04992982972524,2.9646583110371,3.24250190730909
4.06920665083748,3.98386509760527,3.58690025072514,2.96813073995363,3.00547024512376,4.0001772839872896,3.91985659605176,3.8632125663572,2.07443408104574,2.79538560504211,3.00877745289174
3.17864861712295,3.57816060686235,3.67241079451494,3.07899498867727,2.94557111962248,2.39040119992407,2.84135963578607,2.91456590613965,3.542507726133,3.60169131170927,3.47280304165557
3.51941308032517,3.41465850915123,3.59800813052746,3.02417941722831,2.21490228723117,4.14579468317502,4.09708623883915,4.00785781282761,3.01042135730176,3.21470719450585,3.12993716645155
3.03799925407479,3.68749425815318,3.68335997385271,3.06326431651863,1.81868818800476,3.99193419955419,3.97742087586801,3.82411144247514,2.87900083742001,2.94209253910449,2.57089628745174
3.46914960534271,3.14057030443154,3.85157127426922,3.92629417405617,3.22625166131122,4.07884789434578,4.01195252533378,3.80855446050246,2.91005105541726,2.98348512585418,3.42605964993619
3.91306015937357,3.69536688060097,3.63780266948372,2.93355333028192,2.70709774297374,3.63609556144244,3.60492801137687,3.62107462689745,2.99283621741768,3.00404724243129,3.37920408377823
3.22962769398986,3.46387651877328,3.47452922985796,3.64060510943146,2.94557111962248,3.70270502882355,3.64017872550409,3.58199672464434,3.48868965395954,3.51958381160434,3.47721215957122
3.17499248166327,3.33597334434667,3.90340291071532,4.23096861572663,3.44552861404421,4.4967589813687,4.38190068823585,4.07030698317088,3.08614194937483,3.16912143351885,3.28548914589586
3.36755174110333,3.32390883822625,3.65736879084445,3.12458073024804,2.55144026612838,3.26057954853887,3.33192680669981,3.26205278930895,3.06233906853955,3.16045260128719,3.38737287005902
2.6947142852629,2.66438282228822,3.95358925899242,4.00015662528666,3.4060661408835,3.41464005759184,3.41374811934798,3.26918714648122,2.9855978237083,3.23875730697832,3.23490473062028
3.5934217129729,3.39692974766399,3.61309679946532,3.70929793770099,3.01599909182338,3.1706184626272,3.19807008582832,3.31210491835,3.16047060796534,3.37559519927084,3.26571865855768
3.52177981317376,3.37574045574969,3.70446345072492,2.75505675344638,2.74267364436239,3.31328587086501,3.32390883822625,3.34377417256916,2.93535684839034,3.27788419479202,3.37181166141729
3.54699659721962,3.34771174275376,3.49167465590842,3.92629417405617,2.86882997317794,3.88249242382471,3.73773935882913,3.58199672464434,3.24248900032509,3.17593402951824,3.33283535923873
3.84691156099456,3.65592025665462,3.65736879084445,3.01631868334278,2.62129976564986,3.1706184626272,3.18712091454643,3.34377417256916,2.55053527645451,2.98348512585418,3.5825215755543
3.4610819854895,3.42204046062341,3.61309679946532,3.00015705492755,2.46538516866713,3.34670961171273,3.41374811934798,3.14039862059611,2.9819328775209,3.16045260128719,3.18054711017435
4.16705249848572,3.91747559765157,4.29345440152252,4.42945722514306,3.58637384658226,4.09143702148366,4.05409897532821,3.9530370880063,3.09474210979497,2.742352114624,3.41438884976846
3.52177981317376,3.35059742983521,3.67609127792336,3.097478369741,2.33611688170334,3.64427900963838,3.56578921646115,3.45720146102763,3.04677131553651,3.12202681780913,3.40239573876711
3.63171032056853,3.44808225545965,3.46569581925763,2.81575426660701,2.34838539588045,3.78874941991966,3.65174346189884,3.23802187383092,3.00696083184185,3.23138371410514,3.35178576327967
2.76075394094109,3.23980640180984,3.62148922354257,3.02805706541501,2.31312048048541,3.53114559994629,3.46441293095842,3.27707565420903,3.07736803711056,3.20375144578219,3.17177319366395
3.54251929559356,3.37027756200905,3.59359901218966,3.43780206190328,3.16063834551126,3.16366960910873,3.2225932050591,3.31609295626747,3.08902763375653,3.32470938091713,3.18343279591551
4.18689151280054,3.96049551711185,3.55902152057386,2.93355333028192,2.49225672219296,3.42243029975066,3.34368285889658,3.63271860676281,2.94747744931377,3.10644509387517,3.09787762389426
3.21409031058934,3.31463529836077,3.96972883429388,3.73277903185273,2.8970866357928,3.07024803382279,3.31159730977712,3.49613590963067,2.83998086577527,3.16394092582735,3.18343279591551
4.4472936496033,4.209046895726,2.85643820240716,2.52345072317705,2.73875224873454,3.26614749946642,3.2225932050591,3.44557307229617,2.93535684839034,3.07135239513924,3.24996846718935
3.19044941939792,3.18022075727271,3.50000004299515,3.03948650762709,2.09866115915232,4.04659770207077,3.90241270629599,3.23420387834812,3.12223824999169,3.45352972803484,3.8173690287325
4.13605783270045,3.9213567179344,3.57085588816729,3.19174818895326,2.81858908389154,3.34440565774157,3.33588095506451,3.29660732831152,2.9819328775209,3.28187467532543,3.32042610677227
3.69787105040455,3.74216335024715,4.14519833745974,3.81259474309982,3.30915616552626,3.27436782497692,3.35134707497422,3.413796164723,2.99283621741768,3.04015892325729,3.17177319366395
3.64789707996089,3.71816307550733,3.49724260900496,3.37484424727029,2.95763560086684,3.66019734165676,3.65990831223277,3.25020352377966,2.89457841729632,2.99131044677942,3.24250190730909
3.70256617123946,3.58492018958093,3.76672577677518,3.07381448346141,2.51178801958511,3.71860774641393,3.65990831223277,3.7421608347685,3.36641651171265,3.44542866547707,3.86777853012384
3.46378787822204,3.28556386502255,3.6686988536077,2.88270078707023,2.83070966220333,3.64888695140951,3.54683517948428,3.21459358664798,3.6480377465373,3.86980444189326,3.76412351957767
3.82750490037244,3.67541109854668,3.29345451282645,4.00015662528666,3.11756492525535,2.90593896079647,3.05409931046418,3.39035029739575,3.17956353241581,3.33654374510199,3.82727731694357
3.22962769398986,3.28889180659829,3.60669430862816,3.33957518195348,3.11756492525535,3.83591628356827,3.82037425252882,3.73827383609073,2.8864011100382,2.93918755609763,3.02770850392057
3.76481783540294,3.53145591603956,2.30135375393279,2.3634112732658,2.51178801958511,3.51895407926774,3.44136537666818,3.31609295626747,2.83998086577527,3.12583643865009,3.41859308738643
3.29038582039468,3.14057030443154,3.3141802395101,4.17141850516779,3.14930829277943,3.24343412952761,3.14443269556852,3.30888790901791,3.32335026028916,3.53166930532214,2.87661270135074
3.50247466163089,3.34480675328975,3.43488187959809,2.74775756057315,2.32858590078117,3.32310084862369,3.26165720224552,3.34377417256916,2.89816393266389,3.18760482294927,2.99346072528997
3.47444594394645,3.09744824801218,3.5054629376177,2.91392091434716,1.93635524160391,3.31328587086501,3.16435793559871,3.35553243549922,3.42592430303684,3.41824711731409,3.55894485512815
3.39684110712031,3.51992529879689,3.41528632907034,3.67194783980825,2.11758994321431,3.6996573359829,3.51153458648712,3.13320021238605,3.34301977859828,3.50793983262668,3.39450722907259
3.46914960534271,3.06593677937258,3.82508938914149,4.17141850516779,3.10503634602377,3.9178203850462,3.85744556234565,3.88666994951672,3.32335026028916,3.46148244137596,3.52755153852621
3.64435179955801,3.17594196306218,3.69579461106518,3.02805706541501,2.44164791008039,2.86682285470842,3.40600253709432,3.66410925465196,3.12223824999169,3.15693603095096,3.22717228572654
4.21409015017656,3.96819473436539,2.54685908042427,2.19963795123166,2.52728533391536,3.50321705322849,3.79651077217598,3.71861358754406,3.37543332676415,3.48450244853684,3.72873154676686
4.10453461270511,3.97233747934233,3.55419597742822,2.82509425014795,2.9425018958379,4.10367147774452,4.02287874875469,3.93355705466065,2.81259820696406,3.11818348314851,3.3671266718262
4.0066982706595,3.50405889866778,4.14891557394092,4.2417219857494,3.68370325466694,3.30829392769384,3.2844003164415,3.42196101347007,3.5033365080277,3.62513903472839,3.52362716479294
3.65141365333067,3.13256682771889,3.66117841562531,4.34797202445954,3.45698319556274,3.53114559994629,3.46441293095842,3.23802187383092,2.88271673584059,2.95633294222716,3.09436105468911
3.54699659721962,3.19692643675214,3.62562539226091,3.22610267201727,2.5589540823676,3.16715793369751,3.06890621600149,3.39434689927487,3.01042135730176,2.94497821985664,3.25365415445461
3.55799197979406,3.25440590102095,3.51882689664787,2.96143199336211,2.9919397549015,4.05070561527793,4.02017285542778,3.7226797518211,2.91005105541726,3.27385670777013,3.22717228572654
3.61298783388376,3.44808225545965,4.02397683903403,3.87999415585246,3.3953422788803,3.53114559994629,3.53868682769016,3.22254427395051,3.05926984145119,3.29747974043293,3.42192741744248
3.42427934717725,3.39433693792428,3.33476676104854,2.8431923945259,3.12166206867261,3.48018089047439,3.39008420858892,3.26563461764661,2.71487269146743,3.11818348314851,3.15979190755007
3.62802983723493,3.42204046062341,3.71964421972516,3.86056560472054,3.08331712449504,3.23756519974147,3.37476151666192,3.58199672464434,2.89816393266389,3.23875730697832,3.5784869600029
3.5771082674391,3.0466820098028,2.93783138722288,2.93832583232262,2.9919397549015,3.30069674968196,3.26165720224552,3.36343544510157,3.00347251080714,3.30507691838901,3.30112096080895
3.5379953545852,3.19692643675214,3.39124809571255,2.99602089408649,3.01859189761302,3.8161029248663,3.78500256148459,3.7889589054295,3.40281085521264,3.554875862534,3.32873821288395
4.33250891321116,4.15614771158663,4.08667275053571,4.33197236860353,3.72676952036194,3.38200165539829,3.35887837895504,3.20341814979379,2.75390716973487,3.09028345488632,3.09081577855368
3.5894004395679,3.30515941102562,3.43806353753169,3.24641724515178,2.6095261398285,3.3157604888301,3.30460369211605,3.413796164723,2.48059808699442,2.90588046934973,3.34786434333271
3.58534158363391,3.24350254494054,3.66117841562531,3.906323093713,3.09863386242633,3.91035382058267,3.88793488339669,3.90238799074212,3.6480377465373,3.66854751232563,3.00009129072896
3.34686715023119,3.28221022482955,3.44435776897906,2.81259576222722,2.70337446512354,3.19082183112936,3.63229419242141,3.73435173379376,3.04358966191836,3.27788419479202,3.41438884976846
3.52647493354185,3.44577830113845,3.80513360632257,4.23096861572663,3.45319847117381,3.875068406005,3.89159983736131,3.91795431801112,3.50774562607314,3.69593029072857,4.07449353170876
3.99494928165799,3.84371826298233,3.76969025556651,3.32423427419998,2.68370509972573,2.44865112205831,3.06890621600149,3.02371012128179,3.19108394563036,3.44542866547707,3.43420800082045
3.62802983723493,3.29547214848248,3.84788558483952,3.28865813730807,3.20658214904381,3.14942918384675,3.33588095506451,3.37467993919065,3.41384114587778,3.63698954989817,3.84330476169316
4.11610025071833,3.36195217630975,4.10616359399597,4.09747809529121,3.62897281270079,3.52661379111229,3.53868682769016,3.23802187383092,2.89050900957862,3.11039324792733,3.33991365348172
3.55362717506673,3.41465850915123,3.54438099669913,3.12458073024804,2.66834548091703,2.78541624409351,3.39811630115663,3.5352337632381,3.28479886125031,3.46148244137596,2.50825052612633
3.32884405370596,3.29219444041534,3.53687139616609,3.81259474309982,3.08331712449504,3.25493928462827,3.39811630115663,3.47628206057607,3.21108055819857,3.29363072623568,3.18772568865232
3.84242268936094,3.71816307550733,3.60237293537958,4.02417903258263,3.27758217752967,3.33269890313341,3.46829926007327,3.25388400521206,3.11417063760615,2.97818879761447,3.44536479993853
3.35038372254181,3.37844634817248,4.43488182156767,4.28865802351828,3.77374012181635,3.13094579754229,3.17207892262681,3.14395357111898,3.08902763375653,3.25030068952006,3.30548576405169
3.45286165724729,3.53523241294403,3.38052423394866,3.23458288362344,2.15313915398647,3.09963177173495,3.26937133447629,3.21459358664798,3.50774562607314,3.69593029072857,3.60976073435805
3.8309932280651,3.5426882940773,3.6535254521384,3.03948650762709,2.74267364436239,3.90593829775315,3.75357077434115,3.51159285765699,3.10595031726376,3.34003207147862,3.61351623769784
3.45286165724729,3.45717775803147,4.0198446054422,3.51156477831859,3.11756492525535,2.94123710258351,3.31574005289479,3.46852659764069,3.83173688314923,3.97012070066684,4.06703764943682
3.66008249283398,3.30195427273445,3.99242440923138,3.78981752938871,3.29707301085639,3.95673845003616,3.91642342031347,3.92970860705872,2.81259820696406,3.19575316934018,3.13317818155267
3.36755174110333,3.14428621185936,3.90664796542796,3.96143147984399,3.32857643290994,4.5,4.39469207948761,3.8047054445191,2.35096810715847,2.617261592573,3.17177319366395
3.50738199516617,3.23980640180984,2.84788645109706,2.98550479734968,3.01859189761302,3.52661379111229,3.47215112019918,3.58199672464434,2.36642446550908,3.13335686905487,3.46909427118639
3.72234481792675,2.77692665546586,3.57085588816729,2.91392091434716,2.64880356155665,3.16015303872271,3.24580528883136,3.35553243549922,3.61334180212785,3.84518196793467,3.97293861549254
3.62057395569663,3.62032674098551,3.6686988536077,3.0858075815097,3.03132869630516,3.08728134941267,2.87295849974325,3.44557307229617,2.37095610920808,2.93035416732846,2.84644134745957
3.77678995679473,3.38646431743278,4.33476666902774,4.14863061715677,3.64880139478351,4.09555358762497,3.93332417037382,3.18770012083362,2.67942962507057,3.04246287435721,3.42605964993619
4.18278952737572,3.99963546470119,3.5913775524859,2.95233651071565,1.96651915802452,3.4338597583486,3.51934428666077,3.21056298550799,2.78104040243123,3.02845218371841,3.20721651665677
3.62431789640444,3.40966656508991,3.96125911787231,4.33957509194795,3.53913744866949,3.57810362156851,3.44851021604975,3.1908895656603,2.85944123454893,3.09028345488632,3.33991365348172
3.43014827920009,3.213013244124,3.66495491282113,2.95690806252185,2.83467583228046,3.53859508633297,3.49548080976907,3.11339990630237,2.53123044120535,3.52415537385209,2.53911986483801
3.43014827920009,3.42447348860152,3.55176294913848,3.10562671266371,2.92361660310233,3.35580511293837,3.36259561406216,3.56263287452797,2.77337449156735,3.1296129320079,3.1961862313413
3.98774423114091,3.51992529879689,3.69227803763013,3.12919274524772,2.91385679419466,3.3157604888301,3.56963595922174,3.96478281770506,4.32835169051712,4.28974718098253,2.59774449787232
3.56659215026481,3.13635154896346,3.61731328337037,3.04694237778527,2.45698843693734,3.80424701679938,3.71036894798202,3.39035029739575,3.42592430303684,3.60169131170927,3.7328094589055
3.1161005026128,3.18865391759563,2.44122769188917,2.44966608652238,2.44164791008039,3.07884819338164,3.06156586370741,3.3869914690769,2.74192159793715,3.13706880631758,3.11672568414389
4.18278952737572,3.85914936564939,3.62148922354257,3.12147861713728,2.96646899245286,3.74602607522463,3.7064739043968302,3.19510604659416,2.9855978237083,3.20690996257312,3.15979190755007
3.86226700520989,3.53523241294403,3.75466126610026,2.99602089408649,2.58216030785512,3.21012697098221,3.3397994264466,3.55077115527766,2.9669557552533,2.99131044677942,3.2820649948059
4.31004039540444,4.06593646201702,3.61731328337037,3.13677223973996,2.66427306915383,3.9727945037999,3.93990451550891,3.41821168638713,2.7031437025271,2.80342828478001,1.92879523512433
3.5934217129729,3.36195217630975,3.69227803763013,2.89859132958736,2.3209220251699,3.4681877785169,3.46829926007327,3.35914255033826,2.57375441589693,3.34464001181407,3.59384671334592
3.52177981317376,3.28556386502255,3.52405942263343,2.7440614388344,2.26164256448482,3.6872480790195,3.59347971944092,3.62499074389753,2.86332754985478,3.17254108966273,3.46158034015773
3.94449091770197,3.1716205931619,3.76969025556651,3.097478369741,2.73080160955919,3.09555386451793,3.06647319089336,2.68191112874925,2.72629323001962,3.13335686905487,3.23871993105673
3.06584813893127,3.33893782205706,3.63780266948372,3.14863083400603,2.58985942166224,2.67984402591903,3.03089709355729,3.59763724086978,3.28111837951191,3.22236690212978,3.27745705510665
3.56659215026481,3.35914120004448,3.61731328337037,3.14422171959397,2.76594908560114,3.65231110401086,3.60138273105316,3.7421608347685,3.475898265441,3.7075121623634,3.98445903826816
3.33614328928998,3.08171123982104,3.86719073929057,3.34797211105105,2.89019295034689,3.66353380703486,3.77699907667594,3.74601335262615,2.87478209236664,3.15693603095096,3.33283535923873
3.72971841527475,3.49176672734574,2.9141274142866,2.89859132958736,3.05573364294229,3.3157604888301,3.35887837895504,3.47242164063173,2.88271673584059,3.27788419479202,3.25365415445461
3.54251929559356,3.55901025556081,3.610973106089,3.09417573843946,1.89026422350043,3.65231110401086,3.62087357242606,3.6873465155518,3.19108394563036,3.06703102764116,3.53911627411805
3.58124443605125,3.75368377254126,3.79688726122422,3.20735324983045,2.74655994918827,2.54300773150976,3.140335551681,3.2932729990073,2.91005105541726,3.19575316934018,3.28548914589586
3.87813824026661,3.59322435126744,3.79688726122422,3.63682038451128,3.22625166131122,3.55454759269238,3.52701602615831,3.16356646262541,2.57375441589693,3.26568792340973,3.28888651068214
3.56871584358363,3.19280987391341,3.64964779746106,2.86339570117737,2.8970866357928,3.59399421454545,3.64406795540727,3.21056298550799,3.48868965395954,3.66417721691559,3.70342568337423
3.82750490037244,3.59813168513046,3.60669430862816,3.46120405258489,2.88318807238677,3.32792639035743,3.40600253709432,3.55445554143649,2.53946361859586,2.94209253910449,3.12993716645155
3.88227440930962,3.69144840788674,3.06701178634842,2.85485196032741,2.57432224004184,4.02737592106864,4.05158131914644,3.91795431801112,3.04677131553651,3.14074928617336,3.43015293528897
3.88637155731107,3.80407769901773,3.66117841562531,3.17966503857545,2.8226669776818,3.35128117295443,3.35134707497422,3.39434689927487,2.98923210066104,2.94209253910449,3.25852024698526
3.48227127972923,2.92520406790133,3.71464269285468,3.35982137922188,3.18773408099835,2.91410378721222,2.86527169916807,3.22646569267447,2.64803992094376,2.97012119404209,2.85264563504949
3.45561909111162,3.18865391759563,3.6797408325397,2.98550479734968,2.66427306915383,2.76133051522498,3.17588854435417,3.23802187383092,3.40281085521264,3.43438668846774,3.67237536697174
3.4416534385139,2.95265787484145,3.55902152057386,3.23458288362344,2.83860610922958,3.75777669402839,3.60492801137687,3.45316684591116,3.31659067973947,3.48116811823975,3.31620962431804
3.70566828762859,3.32083960788953,3.29345451282645,3.9453871154519,3.51178394723169,2.55025810815979,3.15649719490106,3.09397965407312,2.6874790522145,3.13706880631758,3.32873821288395
3.77678995679473,3.65162736068789,3.53687139616609,3.10238569804104,2.09866115915232,3.30577627269709,3.25696208388204,3.14864868754015,3.21540192874397,3.05155836454075,3.27396872922069
3.85902195052004,3.64874167273941,3.92251920059138,3.23816717513302,2.52728533391536,3.49675902501038,3.37114739600464,3.21858712431916,3.41384114587778,3.65249145971778,3.60160217705365
3.61679745858164,3.51206455204943,3.57780474713565,3.42945728464141,2.91385679419466,3.12332640915805,3.21917354827411,3.37119720740728,3.11687652780303,3.21470719450585,3.18343279591551
3.55799197979406,3.22083857587221,3.84788558483952,3.23458288362344,2.75801446188041,2.59788038753505,2.35888661370302,2.61950071865869,3.16290363432531,3.29363072623568,3.26213436676048
3.68993125986396,3.6279864533446,3.66117841562531,3.99602045618348,3.28183305233856,3.6723077305325,3.60914449526291,3.37467993919065,3.64404970714936,3.7075121623634,2.67237731083556
3.48741091827937,3.27542423924486,3.97712125911086,3.73277903185273,3.48081122588546,2.97658324511514,3.03353718517133,3.47242164063173,2.61677071713095,2.91522046739992,3.35952395130284
3.4610819854895,3.63700327068421,3.5393890519649,3.05427240484875,3.09863386242633,3.65231110401086,3.57420752163969,3.2932729990073,2.98923210066104,3.26979152145672,3.50824638688754
3.71332800026875,3.52380295315883,3.50000004299515,3.20350423664854,2.91055416854111,3.5978776481059,3.54683517948428,3.03447193231037,3.48059338561139,3.66031679646809,3.92614214360525
3.44448272779728,3.10913855087291,2.81322730002226,2.32424393329351,2.19983970035031,4.25776844172486,4.30460358638265,4.22656312444901,3.52283429405424,3.78303406412159,3.95627870264679
3.50247466163089,3.32695652994637,3.57780474713565,2.87453202656737,2.58985942166224,3.73863365072491,3.66731123763169,3.34003345778014,2.97074873551431,3.00152959118113,3.53144076815458
3.68347323090082,3.36752012847251,3.70446345072492,3.16863475443893,2.54686877596442,3.00776603061773,3.28880943299053,3.58199672464434,3.01042135730176,3.39541038243137,3.23105571708221
3.77283580695377,3.30195427273445,2.50817297118657,1.67606724967723,2.57432224004184,3.8199840450822,3.71036894798202,3.60135801550161,3.02064050345413,3.30507691838901,3.31302017832155
4.35387196473869,4.02287874875469,3.69928293863008,3.20735324983045,2.94861880492744,3.55879846919115,3.42135797733861,3.23802187383092,2.9855978237083,3.28187467532543,3.13317818155267
3.54251929559356,3.45265381738501,3.61309679946532,4.07032584961684,3.23419144700131,3.83591628356827,3.72238792621511,2.98464617518461,3.11417063760615,3.11818348314851,3.29337538015018
3.31765989180213,3.24350254494054,3.80513360632257,4.18373003920847,3.50424537881284,3.0830852404882,3.20344286532906,3.34003345778014,2.70662640844761,2.9646583110371,3.17177319366395
4.19044924053482,3.95695023643295,4.08667275053571,4.24641710692726,3.56706869409958,3.64427900963838,3.55799197979406,3.07365017555727,3.47234331202495,3.64509661479077,3.99568174214193
3.71332800026875,3.33893782205706,3.50000004299515,4.00015662528666,3.10291265502524,3.01571670866696,3.01471036161697,3.39035029739575,3.36336881976623,3.48116811823975,3.62511216624844
4.0263392808024,3.68350377576005,2.71127767740059,2.6485419492136,2.86516503261562,3.97658276620586,3.90241270629599,3.25753355790178,3.61676820594252,3.7913065896466702,4.16432351114951
3.63897901635379,3.49590289568131,2.63780494883218,1.93838293830475,2.25867826443652,2.55025810815979,3.05158165819066,2.68191112874925,3.02399413940948,3.33184862590869,3.67237536697174
3.59740609345095,3.18022075727271,3.69579461106518,3.44525154760849,2.96646899245286,3.45226481624532,3.42883678580526,3.05811280391558,2.71487269146743,3.11430583262593,3.40671711120839
3.54251929559356,3.0854345415429,3.6457352084944,3.53919706202647,3.15311791412875,3.20378679784033,3.16044534993988,3.46459630492919,3.29744033496211,3.47271854460739,3.62145602796418
3.77283580695377,3.51601271015422,3.51353055782117,2.91140326565433,2.67977484013648,3.30829392769384,3.25696208388204,3.38292628181927,2.95537391040669,3.21160508019913,3.44141304956853
3.69787105040455,3.37574045574969,3.57780474713565,3.10238569804104,2.89019295034689,3.988278060932,3.91985659605176,3.80855446050246,3.92288762913971,3.90587980612778,3.23105571708221
3.50247466163089,3.3891044127137,3.58237630957784,2.81888996591449,2.79328334239906,2.97658324511514,3.72986673626574,3.32004470583645,3.82808074461056,3.97818832223312,4.10136567775035
3.37090538188604,3.41465850915123,3.30566439267491,3.34426017131334,2.61348625192723,3.4338597583486,3.49548080976907,3.2932729990073,2.82808169358952,3.21160508019913,3.31302017832155
3.79978738875826,3.89425432572844,3.62148922354257,2.95233651071565,2.48081592255454,3.4262736377433902,3.34368285889658,3.39035029739575,2.60902303126717,2.9964500758585,2.9464642707616
3.63897901635379,3.30515941102562,3.51353055782117,2.95690806252185,1.7933946909763,3.98406157662072,4.10608748284117,4.0155389764776,2.73417770932366,3.10246071780954,2.99346072528997
3.64435179955801,3.68350377576005,3.53687139616609,3.18373022369265,2.86516503261562,3.71860774641393,3.60492801137687,3.1171818806043,2.85944123454893,2.92133737438504,3.03586449444691
4.11248110913436,3.94540684669249,3.42519461486914,4.25451337696234,3.11756492525535,3.55025469697725,3.42883678580526,3.43724388391359,3.55448902149924,3.84154768342911,3.90754565565923
3.36755174110333,3.00349059777678,4.20767795608527,4.33957509194795,3.69582901416782,3.50799832424257,3.4759691173957,3.07086623102954,3.21108055819857,3.32470938091713,3.09436105468911
3.40925036122292,3.42929903113932,3.67241079451494,3.01631868334278,2.75041178566577,3.63609556144244,3.61262722787875,3.22646569267447,2.88271673584059,3.16045260128719,3.12172720560556
